0.323466 0.234656 0.218813 0.0158425
0.3257 0.224221 0.208385 0.0158354
0.327935 0.229291 0.213462 0.0158291
0.33017 0.215392 0.199571 0.015821
0.332404 0.23252 0.216705 0.0158151
0.334639 0.220128 0.204321 0.0158077
0.336874 0.2293 0.213498 0.0158014
0.339108 0.223169 0.207375 0.0157945
0.341343 0.225639 0.209851 0.0157879
0.343577 0.217168 0.201388 0.0157803
0.345812 0.225765 0.209991 0.0157737
0.348047 0.221298 0.205531 0.0157666
0.350281 0.228328 0.212568 0.0157604
0.352516 0.218744 0.202991 0.0157532
0.35475 0.224509 0.208763 0.0157466
0.356985 0.216243 0.200504 0.0157391
0.35922 0.220141 0.204409 0.015732
0.361454 0.223426 0.207701 0.0157254
0.363689 0.222292 0.206573 0.0157187
0.365923 0.219344 0.203632 0.0157116
0.368158 0.220295 0.204591 0.0157048
0.370393 0.215947 0.20025 0.0156974
0.372627 0.221253 0.205563 0.0156906
0.374862 0.219257 0.203573 0.0156838
0.377096 0.218436 0.202759 0.0156768
0.379331 0.217874 0.202204 0.0156698
0.381566 0.218296 0.202633 0.0156628
0.3838 0.218159 0.202503 0.015656
0.386035 0.217044 0.201395 0.0156491
0.38827 0.217164 0.201522 0.0156422
0.390504 0.216478 0.200843 0.0156352
0.392739 0.213828 0.1982 0.015628
0.394973 0.215695 0.200074 0.015621
0.397208 0.217258 0.201643 0.0156141
0.399443 0.215397 0.19979 0.0156072
0.401677 0.214845 0.199245 0.0156001
0.403912 0.215673 0.20008 0.0155932
0.406146 0.21541 0.199823 0.0155864
0.408381 0.214309 0.198729 0.0155795
0.410616 0.212566 0.196994 0.0155724
0.41285 0.214321 0.198756 0.0155654
0.415085 0.21431 0.198752 0.0155585
0.417319 0.211481 0.195929 0.0155513
0.419554 0.21355 0.198005 0.0155443
0.421789 0.213314 0.197777 0.0155373
0.424023 0.212375 0.196845 0.0155302
0.426258 0.21146 0.195937 0.0155229
0.428493 0.212155 0.196639 0.0155157
0.430727 0.211979 0.19647 0.0155085
0.432962 0.212825 0.197324 0.0155013
0.435196 0.212184 0.19669 0.0154939
0.437431 0.209784 0.194297 0.0154861
0.439666 0.210514 0.195036 0.0154785
0.4419 0.21124 0.195769 0.0154708
0.444135 0.211035 0.195572 0.0154631
0.446369 0.210432 0.194977 0.0154552
0.448604 0.209705 0.194258 0.0154472
0.450839 0.21052 0.195081 0.0154392
0.453073 0.209548 0.194117 0.0154311
0.455308 0.209566 0.194143 0.0154229
0.457542 0.210134 0.194719 0.0154146
0.459777 0.208234 0.192828 0.015406
0.462012 0.209184 0.193787 0.0153975
0.464246 0.209564 0.194176 0.0153888
0.466481 0.209245 0.193865 0.01538
0.468715 0.209375 0.194004 0.0153712
0.47095 0.208611 0.193249 0.0153622
0.473185 0.208143 0.19279 0.015353
0.475419 0.208456 0.193112 0.0153437
0.477654 0.208933 0.193599 0.0153344
0.479889 0.20908 0.193755 0.0153251
0.482123 0.207831 0.192515 0.0153155
0.484358 0.207471 0.192165 0.0153059
0.486592 0.208494 0.193198 0.0152963
0.488827 0.20866 0.193373 0.0152867
0.491062 0.208643 0.193366 0.0152771
0.493296 0.20859 0.193322 0.0152675
0.495531 0.207823 0.192565 0.0152578
0.497765 0.208888 0.19364 0.0152484
0.5 0.208111 0.192872 0.0152388
0.502273 0.201076 0.185847 0.0152289
0.504545 0.219299 0.204078 0.0152206
